Image_ID,class,confidence,ymin,xmin,ymax,xmax
id_r4f1nwo0bw.jpg,Trophozoite,1.0,497,1042,531,1080
id_wij48tbsif.jpg,Trophozoite,1.0,518,1342,618,1427
id_zg9jc73sf7.jpg,Trophozoite,1.0,516,554,546,579
id_ilmjjeqpcy.jpg,Trophozoite,1.0,707,3259,824,3351
id_6wzmt4zao6.jpg,Trophozoite,1.0,666,724,766,840
id_nvkisesgjk.jpg,WBC,1.0,242,1385,304,1463
id_sqou1jbe9f.jpg,WBC,1.0,2,777,81,851
id_igebahf2c3.jpg,NEG,1.0,0,0,0,0
id_wmytvl7d4d.jpg,Trophozoite,1.0,575,732,661,824
id_pb2ggni8kd.jpg,WBC,1.0,766,689,830,753
id_ndhdv3wuvg.jpg,Trophozoite,1.0,409,473,437,501
id_eibgf14l0w.jpg,Trophozoite,1.0,607,815,651,859
id_906gshebg5.jpg,WBC,1.0,462,770,530,842
id_3xidcn77dw.jpg,WBC,1.0,346,681,418,745
id_7n0g3j6gzk.jpg,WBC,1.0,611,1687,685,1748
id_6g52lmvz2y.jpg,WBC,1.0,499,331,563,392
id_6g52lmvz2y.jpg,WBC,1.0,301,1209,356,1258
id_chwvvxnmcm.jpg,Trophozoite,1.0,168,522,196,547
id_ebv1caqkrd.jpg,WBC,1.0,451,799,514,860
id_ohdqwwlnpv.jpg,Trophozoite,1.0,745,248,787,286
id_r4f1nwo0bw.jpg,WBC,1.0,153,1311,232,1372
id_55a6sf8hbe.jpg,WBC,1.0,700,660,753,724
id_pb2ggni8kd.jpg,Trophozoite,1.0,209,967,242,1006
id_0o3fxfendl.jpg,Trophozoite,1.0,875,1063,902,1092
id_0vaw9rsiro.jpg,Trophozoite,1.0,1999,2370,2062,2439
id_wy8p0eu51i.jpg,WBC,1.0,550,392,612,447
id_chwvvxnmcm.jpg,Trophozoite,1.0,592,1082,620,1110
id_087dra2apu.jpg,Trophozoite,1.0,991,2537,1103,2623
id_fe3rxq4495.jpg,WBC,1.0,323,617,395,683
id_a0t3sx8hn0.jpg,WBC,1.0,1485,2283,1670,2494
id_hmd5mr6xz8.jpg,WBC,1.0,1041,3408,1321,3656
id_kqm2j94g07.jpg,WBC,1.0,170,378,240,463
id_byo00s7ha5.jpg,WBC,1.0,803,3863,967,4022
id_oxusm6wel3.jpg,Trophozoite,1.0,1976,983,2066,1089
id_0o3fxfendl.jpg,Trophozoite,1.0,883,413,916,450
id_ezd6x40fd0.jpg,Trophozoite,1.0,878,1273,908,1307
id_q18tfhfneh.jpg,WBC,1.0,369,768,422,817
id_42xoemnrj0.jpg,WBC,1.0,1311,1131,1554,1337
id_by6e6shi2z.jpg,Trophozoite,1.0,253,1254,287,1286
id_zdg96srigj.jpg,Trophozoite,1.0,214,683,242,717
id_kbanzvtryi.jpg,WBC,1.0,550,2822,783,3065
id_zdg96srigj.jpg,WBC,1.0,185,844,280,937
id_du9knnffo5.jpg,Trophozoite,1.0,79,2975,190,3075
id_jtsa3ltfpf.jpg,Trophozoite,1.0,113,1351,147,1377
id_pvh4gi6u22.jpg,Trophozoite,1.0,293,1358,333,1390
id_7n0g3j6gzk.jpg,Trophozoite,1.0,814,513,840,544
id_ndhdv3wuvg.jpg,Trophozoite,1.0,473,1496,518,1538
id_0fdars2kkw.jpg,WBC,1.0,76,1555,125,1608
id_u0ixesq8l0.jpg,WBC,1.0,2230,3609,2452,3863
id_fe3rxq4495.jpg,Trophozoite,1.0,490,687,532,731
id_fe3rxq4495.jpg,Trophozoite,1.0,747,955,798,999
id_6frlu462zt.jpg,Trophozoite,1.0,1157,1390,1294,1512
id_e20xnaq5qn.jpg,WBC,1.0,923,1239,985,1296
id_i6e0zg17ui.jpg,WBC,1.0,1173,819,1332,1025
id_j0zahs4ik5.jpg,Trophozoite,1.0,456,303,485,336
id_15rb0dgq66.jpg,WBC,1.0,989,515,1044,589
id_1a6j7t0nuk.jpg,Trophozoite,1.0,2028,3652,2143,3750
id_ezd6x40fd0.jpg,Trophozoite,1.0,218,787,248,825
id_ch6r0g46fr.jpg,Trophozoite,1.0,798,1358,951,1453
id_chwvvxnmcm.jpg,Trophozoite,1.0,223,776,248,806
id_5283833d2l.jpg,Trophozoite,1.0,2487,3187,2602,3296
id_n0sr00ncp3.jpg,WBC,1.0,428,2256,698,2467
id_beb4eptdn4.jpg,Trophozoite,1.0,613,579,645,611
id_eibgf14l0w.jpg,Trophozoite,1.0,38,734,76,776
id_qk46xf80l5.jpg,Trophozoite,1.0,410,545,442,579
id_hfgyd1yepz.jpg,WBC,1.0,2457,1686,2621,1839
id_wy8p0eu51i.jpg,WBC,1.0,685,655,749,733
id_1hbw0l10vq.jpg,Trophozoite,1.0,1822,1011,1913,1102
id_dtffc5i3ry.jpg,WBC,1.0,800,639,870,709
id_uhss5k1wwd.jpg,Trophozoite,1.0,1358,2906,1501,3001
id_i7nitsscaw.jpg,WBC,1.0,723,1424,789,1492
id_4urj0kx8zk.jpg,Trophozoite,1.0,972,919,1094,1014
id_qa70t0m4yc.jpg,Trophozoite,1.0,1647,3111,1721,3171
id_v2jm47dges.jpg,WBC,1.0,242,409,286,473
id_bwhpbnmo3g.jpg,Trophozoite,1.0,1263,836,1400,967
id_pb2ggni8kd.jpg,WBC,1.0,414,1165,499,1243
id_7yurhvqp72.jpg,Trophozoite,1.0,375,700,403,728
id_7lcplrs6uk.jpg,NEG,1.0,0,0,0,0
id_rdosm01ejg.jpg,Trophozoite,1.0,134,764,174,800
id_pvh4gi6u22.jpg,WBC,1.0,533,182,612,246
id_wv8ze1pfbz.jpg,WBC,1.0,378,261,463,325
id_wv8ze1pfbz.jpg,WBC,1.0,410,1290,505,1385
id_15rb0dgq66.jpg,Trophozoite,1.0,530,1205,560,1230
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1141,3060,1236,3160
id_t4ahof8989.jpg,WBC,1.0,2447,1443,2606,1617
id_dg0icorzno.jpg,Trophozoite,1.0,274,1313,304,1339
id_rdosm01ejg.jpg,Trophozoite,1.0,609,781,653,825
id_0vaw9rsiro.jpg,Trophozoite,1.0,377,2182,457,2268
id_cvq4yybuzd.jpg,WBC,1.0,1506,1004,1696,1242
id_kthpieuqnz.jpg,Trophozoite,1.0,1744,3282,1855,3414
id_n70defln6p.jpg,Trophozoite,1.0,1246,1121,1372,1247
id_1hbw0l10vq.jpg,WBC,1.0,2140,391,2346,613
id_x7nd051hom.jpg,Trophozoite,1.0,20,3313,123,3400
id_fe3rxq4495.jpg,WBC,1.0,972,719,1034,785
id_ao5l6zdnzr.jpg,WBC,1.0,639,692,877,882
id_wc1se79we4.jpg,Trophozoite,1.0,562,1249,591,1269
id_fwvyb6l251.jpg,Trophozoite,1.0,812,1120,846,1148
id_ilmjjeqpcy.jpg,WBC,1.0,312,1110,513,1274
id_yqktkut167.jpg,Trophozoite,1.0,1395,2404,1543,2531
id_vujxg6hcw6.jpg,Trophozoite,1.0,377,1187,412,1226
id_ilmjjeqpcy.jpg,Trophozoite,1.0,15,1927,117,2003
id_vukb9kjcto.jpg,WBC,1.0,490,959,564,1037
id_k50besa0sa.jpg,Trophozoite,1.0,1221,1002,1307,1082
id_eibgf14l0w.jpg,WBC,1.0,643,227,717,305
id_beb4eptdn4.jpg,Trophozoite,1.0,804,927,840,959
id_qa70t0m4yc.jpg,Trophozoite,1.0,1037,2826,1118,2897
id_15rb0dgq66.jpg,Trophozoite,1.0,776,395,806,433
id_by6e6shi2z.jpg,Trophozoite,1.0,346,628,403,670
id_qk46xf80l5.jpg,Trophozoite,1.0,851,957,889,1004
id_6ujuefpy4m.jpg,WBC,1.0,940,1409,1014,1479
id_vukb9kjcto.jpg,WBC,1.0,692,624,770,694
id_psyadz27fb.jpg,Trophozoite,1.0,607,2034,733,2143
id_yzmpc6cgm1.jpg,WBC,1.0,1675,2690,1855,2854
id_kyre63f2tm.jpg,WBC,1.0,1173,1961,1347,2141
id_v2jm47dges.jpg,WBC,1.0,72,906,146,978
id_i7nitsscaw.jpg,WBC,1.0,630,972,689,1033
id_wgijl6n37b.jpg,NEG,1.0,0,0,0,0
id_021o79u9zs.jpg,Trophozoite,1.0,354,971,391,1000
id_oxusm6wel3.jpg,Trophozoite,1.0,1813,1638,1929,1754
id_zdg96srigj.jpg,Trophozoite,1.0,64,830,94,860
id_55a6sf8hbe.jpg,Trophozoite,1.0,503,997,533,1033
id_906gshebg5.jpg,Trophozoite,1.0,586,734,616,766
id_q18tfhfneh.jpg,WBC,1.0,488,1684,539,1728
id_087dra2apu.jpg,Trophozoite,1.0,2400,1983,2476,2059
id_gyoporclq9.jpg,WBC,1.0,172,1602,251,1676
id_sqou1jbe9f.jpg,Trophozoite,1.0,15,929,49,961
id_ermxdswvwt.jpg,WBC,1.0,439,1099,624,1252
id_4svm2mbojb.jpg,Trophozoite,1.0,2192,1569,2312,1678
id_ctkvvkc84k.jpg,WBC,1.0,980,1039,1042,1096
id_6ujuefpy4m.jpg,Trophozoite,1.0,55,936,81,957
id_q18tfhfneh.jpg,WBC,1.0,159,1275,220,1324
id_1zdxw0y038.jpg,Trophozoite,1.0,286,1190,312,1218
id_ch6r0g46fr.jpg,Trophozoite,1.0,1823,2309,1918,2404
id_qa70t0m4yc.jpg,Trophozoite,1.0,1887,3461,1968,3532
id_15rb0dgq66.jpg,Trophozoite,1.0,749,702,785,736
id_6sz7oo8vwz.jpg,WBC,1.0,815,755,879,814
id_7n0g3j6gzk.jpg,Trophozoite,1.0,436,1671,467,1699
id_beb4eptdn4.jpg,Trophozoite,1.0,1048,1131,1078,1163
id_zg9jc73sf7.jpg,WBC,1.0,429,1405,495,1477
id_jtsa3ltfpf.jpg,WBC,1.0,13,246,81,316
id_taz7z5iuzk.jpg,WBC,1.0,367,1120,433,1181
id_ebv1caqkrd.jpg,WBC,1.0,792,1099,850,1152
id_jrppxrh1it.jpg,WBC,1.0,13,743,77,813
id_4cotsn0obm.jpg,WBC,1.0,596,883,655,945
id_hxh24buc7k.jpg,WBC,1.0,206,995,293,1076
id_dg0icorzno.jpg,Trophozoite,1.0,463,1213,499,1243
id_6ysyw9fm6n.jpg,Trophozoite,1.0,925,840,1052,993
id_z0i61ad0tq.jpg,Trophozoite,1.0,280,1315,318,1345
id_qa70t0m4yc.jpg,Trophozoite,1.0,289,691,356,769
id_dtffc5i3ry.jpg,WBC,1.0,458,335,511,403
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1913,1881,2019,1976
id_j0zahs4ik5.jpg,Trophozoite,1.0,260,296,287,323
id_6ujuefpy4m.jpg,Trophozoite,1.0,206,1356,234,1381
id_ilmjjeqpcy.jpg,WBC,1.0,5,819,248,1067
id_psyadz27fb.jpg,Trophozoite,1.0,1848,1837,1990,1974
id_5rwv5nd2tq.jpg,WBC,1.0,322,42,576,296
id_rdosm01ejg.jpg,WBC,1.0,549,1383,594,1430
id_0o3fxfendl.jpg,Trophozoite,1.0,372,644,401,673
id_ndhdv3wuvg.jpg,Trophozoite,1.0,717,1143,751,1183
id_0fdars2kkw.jpg,Trophozoite,1.0,157,1345,185,1370
id_tt0yabytpy.jpg,WBC,1.0,1379,2304,1617,2542
id_6x0d145kam.jpg,WBC,1.0,1184,2330,1586,2673
id_q18tfhfneh.jpg,WBC,1.0,950,1303,1012,1362
id_zdg96srigj.jpg,Trophozoite,1.0,505,1566,549,1596
id_i7nitsscaw.jpg,WBC,1.0,382,1578,437,1650
id_o0s626fwo8.jpg,Trophozoite,1.0,471,880,515,912
id_ek2s1sn74y.jpg,NEG,1.0,0,0,0,0
id_q18tfhfneh.jpg,WBC,1.0,991,1177,1057,1243
id_zg9jc73sf7.jpg,Trophozoite,1.0,219,359,249,387
id_jgst3boko3.jpg,WBC,1.0,2595,708,2775,888
id_kthpieuqnz.jpg,WBC,1.0,661,1321,846,1474
id_087dra2apu.jpg,Trophozoite,1.0,1266,961,1337,1047
id_wy8p0eu51i.jpg,WBC,1.0,439,1430,492,1498
id_4fq8jiwxl0.jpg,WBC,1.0,1316,2716,1469,2896
id_qk46xf80l5.jpg,WBC,1.0,42,899,106,952
id_hxh24buc7k.jpg,WBC,1.0,787,1468,878,1549
id_qicgns95fp.jpg,Trophozoite,1.0,174,1736,209,1775
id_1d572clvxz.jpg,Trophozoite,1.0,441,1527,466,1552
id_6x0d145kam.jpg,Trophozoite,1.0,731,961,810,1072
id_beb4eptdn4.jpg,Trophozoite,1.0,755,1300,785,1340
id_a4db2gg1w8.jpg,WBC,1.0,153,1133,246,1216
id_i20oi7qcal.jpg,Trophozoite,1.0,766,1292,815,1337
id_ezd6x40fd0.jpg,Trophozoite,1.0,526,1347,558,1381
id_r4f1nwo0bw.jpg,WBC,1.0,178,1383,252,1447
id_15rb0dgq66.jpg,Trophozoite,1.0,64,1557,108,1597
id_v2jm47dges.jpg,WBC,1.0,163,435,233,511
id_6xbobn7zax.jpg,Trophozoite,1.0,368,560,405,591
id_6ujuefpy4m.jpg,Trophozoite,1.0,89,619,119,657
id_hfylgerf35.jpg,Trophozoite,1.0,716,3602,814,3689
id_c36hkm2atp.jpg,WBC,1.0,779,908,843,972
id_ilmjjeqpcy.jpg,WBC,1.0,1115,2066,1348,2246
id_jtsa3ltfpf.jpg,WBC,1.0,233,641,309,702
id_pb2ggni8kd.jpg,Trophozoite,1.0,401,732,436,771
id_u1t3vfc35i.jpg,Trophozoite,1.0,2579,793,2701,904
id_iiqfo1mbei.jpg,Trophozoite,1.0,264,1198,297,1233
id_v2jm47dges.jpg,WBC,1.0,503,497,552,565
id_6wzmt4zao6.jpg,WBC,1.0,2595,3049,2738,3223
id_1d572clvxz.jpg,WBC,1.0,554,864,626,925
id_bwhpbnmo3g.jpg,Trophozoite,1.0,2914,3231,3067,3362
id_gyoporclq9.jpg,Trophozoite,1.0,857,1339,883,1371
id_zg9jc73sf7.jpg,Trophozoite,1.0,857,772,889,797
id_fk2wjwojz6.jpg,NEG,1.0,0,0,0,0
id_o0s626fwo8.jpg,Trophozoite,1.0,47,617,83,651
id_hfgyd1yepz.jpg,WBC,1.0,2674,1268,2864,1442
id_m1twcayvuf.jpg,Trophozoite,1.0,1230,1804,1339,1913
id_x7nd051hom.jpg,Trophozoite,1.0,1434,1724,1513,1796
id_ytq3slqkjm.jpg,Trophozoite,1.0,885,609,919,645
id_6ujuefpy4m.jpg,Trophozoite,1.0,454,1638,484,1666
id_ytq3slqkjm.jpg,Trophozoite,1.0,235,191,275,227
id_by6e6shi2z.jpg,WBC,1.0,953,1161,1021,1237
id_k4ly4467l9.jpg,WBC,1.0,709,1358,787,1439
id_rdosm01ejg.jpg,Trophozoite,1.0,371,645,409,683
id_z0i61ad0tq.jpg,Trophozoite,1.0,539,412,573,446
id_zg9jc73sf7.jpg,Trophozoite,1.0,397,426,439,468
id_q18tfhfneh.jpg,WBC,1.0,206,590,263,649
id_ngdidsmt6o.jpg,WBC,1.0,847,1001,915,1063
id_5rwv5nd2tq.jpg,Trophozoite,1.0,787,1194,887,1294
id_087dra2apu.jpg,Trophozoite,1.0,2776,854,2857,940
id_15rb0dgq66.jpg,Trophozoite,1.0,376,261,406,289
id_ch6r0g46fr.jpg,Trophozoite,1.0,872,676,972,755
id_jbjr0l6hyr.jpg,WBC,1.0,1427,1178,1591,1321
id_r4f1nwo0bw.jpg,WBC,1.0,49,499,115,563
id_sgmyn5n4x1.jpg,WBC,1.0,1136,2336,1300,2463
id_1zdxw0y038.jpg,WBC,1.0,709,248,777,316
id_ceuljcmyzs.jpg,Trophozoite,1.0,2269,1777,2395,1897
id_th6x6dam3m.jpg,Trophozoite,1.0,1378,1607,1493,1727
id_ohdqwwlnpv.jpg,WBC,1.0,212,1008,290,1076
id_rdosm01ejg.jpg,WBC,1.0,376,1432,446,1491
id_ceuljcmyzs.jpg,Trophozoite,1.0,722,3056,837,3154
id_zdg96srigj.jpg,Trophozoite,1.0,698,609,728,643
id_v2jm47dges.jpg,WBC,1.0,337,1296,398,1355
id_ermxdswvwt.jpg,WBC,1.0,243,2706,396,2886
id_qa70t0m4yc.jpg,Trophozoite,1.0,2572,1527,2653,1590
id_xu8bnrns68.jpg,WBC,1.0,515,1568,613,1661
id_zg9jc73sf7.jpg,Trophozoite,1.0,206,673,240,711
id_dg0icorzno.jpg,Trophozoite,1.0,581,849,623,879
id_zg9jc73sf7.jpg,Trophozoite,1.0,825,1093,859,1131
id_qk46xf80l5.jpg,WBC,1.0,696,1124,764,1175
id_i7nitsscaw.jpg,Trophozoite,1.0,276,545,308,581
id_ohdqwwlnpv.jpg,WBC,1.0,250,1288,329,1347
id_gyoporclq9.jpg,WBC,1.0,946,1368,1014,1442
id_yqktkut167.jpg,Trophozoite,1.0,2690,2848,2801,2964
id_ceuljcmyzs.jpg,Trophozoite,1.0,574,1547,683,1662
id_o13q8yzl90.jpg,Trophozoite,1.0,607,476,738,585
id_oxusm6wel3.jpg,WBC,1.0,1226,1760,1459,1961
id_zdg96srigj.jpg,Trophozoite,1.0,806,1084,834,1116
id_zg9jc73sf7.jpg,Trophozoite,1.0,350,1101,380,1137
id_6wzmt4zao6.jpg,Trophozoite,1.0,58,777,164,862
id_jrppxrh1it.jpg,Trophozoite,1.0,35,1341,66,1372
id_byo00s7ha5.jpg,Trophozoite,1.0,1665,1522,1750,1628
id_u1t3vfc35i.jpg,WBC,1.0,396,2008,613,2241
id_ilmjjeqpcy.jpg,Trophozoite,1.0,1062,877,1147,967
id_zg9jc73sf7.jpg,WBC,1.0,726,672,777,731
id_ewzclodf3w.jpg,Trophozoite,1.0,344,2903,459,3012
id_ewzclodf3w.jpg,Trophozoite,1.0,1077,2329,1186,2433
id_a36aomg01d.jpg,Trophozoite,1.0,218,818,248,848
id_qicgns95fp.jpg,Trophozoite,1.0,626,1374,661,1413
id_7fc9zyfy0e.jpg,Trophozoite,1.0,1454,1017,1569,1126
id_55n7okb0sj.jpg,WBC,1.0,295,346,363,431
id_021o79u9zs.jpg,WBC,1.0,489,1106,551,1181
id_1a6j7t0nuk.jpg,Trophozoite,1.0,924,3728,1039,3821
id_e20xnaq5qn.jpg,Trophozoite,1.0,541,1691,579,1729
id_le33k9f4ee.jpg,Trophozoite,1.0,815,2624,908,2750
id_7n0g3j6gzk.jpg,Trophozoite,1.0,768,1159,801,1185
id_15rb0dgq66.jpg,Trophozoite,1.0,407,1006,458,1038
id_hfylgerf35.jpg,Trophozoite,1.0,5,2750,109,2859
id_1cvkxwzx4d.jpg,WBC,1.0,1231,2367,1501,2584
id_15rb0dgq66.jpg,Trophozoite,1.0,176,295,212,335
id_zbnnf2a6el.jpg,WBC,1.0,310,970,369,1027
id_yzmpc6cgm1.jpg,Trophozoite,1.0,650,2993,750,3086
id_ao5l6zdnzr.jpg,WBC,1.0,2114,3171,2294,3382
id_jrppxrh1it.jpg,WBC,1.0,859,1475,929,1547
id_j0zahs4ik5.jpg,WBC,1.0,356,505,434,596
id_wy8p0eu51i.jpg,WBC,1.0,810,1160,876,1224
id_zg9jc73sf7.jpg,Trophozoite,1.0,418,541,452,575
id_qk46xf80l5.jpg,Trophozoite,1.0,301,757,333,789
id_jiezf5gtsi.jpg,Trophozoite,1.0,1358,3509,1464,3604
id_n70defln6p.jpg,Trophozoite,1.0,503,1142,607,1268
id_gyoporclq9.jpg,WBC,1.0,836,950,910,1022
id_ilmjjeqpcy.jpg,Trophozoite,1.0,1510,3574,1612,3666
id_q5zllac1n2.jpg,WBC,1.0,1813,1157,1998,1342
id_ndhdv3wuvg.jpg,Trophozoite,1.0,488,698,514,732
id_zbnnf2a6el.jpg,Trophozoite,1.0,613,1248,644,1276
id_4svm2mbojb.jpg,Trophozoite,1.0,2110,2668,2230,2788
id_w8xnbd5rvm.jpg,Trophozoite,1.0,2489,1702,2579,1787
id_oc5se3b1wo.jpg,WBC,1.0,1289,1221,1437,1422
id_42xoemnrj0.jpg,WBC,1.0,306,719,533,904
id_jl93f5rtzc.jpg,Trophozoite,1.0,502,1427,530,1453
id_6g52lmvz2y.jpg,WBC,1.0,187,469,248,524
id_by6e6shi2z.jpg,WBC,1.0,138,433,185,486
id_4svm2mbojb.jpg,Trophozoite,1.0,2526,2247,2674,2367
id_087dra2apu.jpg,Trophozoite,1.0,244,1846,320,1943
id_u1t3vfc35i.jpg,Trophozoite,1.0,2225,1770,2331,1839
id_qicgns95fp.jpg,Trophozoite,1.0,875,1462,922,1503
id_wh6zyryvik.jpg,WBC,1.0,1018,569,1077,656
id_taz7z5iuzk.jpg,WBC,1.0,320,235,375,297
id_pvh4gi6u22.jpg,WBC,1.0,707,957,768,1018
id_n70defln6p.jpg,Trophozoite,1.0,1301,733,1443,853
id_u1t3vfc35i.jpg,WBC,1.0,1543,2827,1892,3060
id_qk46xf80l5.jpg,Trophozoite,1.0,974,959,1014,995
id_q5zllac1n2.jpg,Trophozoite,1.0,1154,3091,1230,3177
id_ezd6x40fd0.jpg,Trophozoite,1.0,946,1135,984,1161
id_zdg96srigj.jpg,Trophozoite,1.0,637,252,673,286
id_n70defln6p.jpg,Trophozoite,1.0,1766,1126,1892,1252
id_kthpieuqnz.jpg,WBC,1.0,132,2404,328,2563
id_hxi5z1l5e7.jpg,Trophozoite,1.0,921,1521,955,1551
id_fe3rxq4495.jpg,Trophozoite,1.0,329,1458,373,1498
id_vujxg6hcw6.jpg,Trophozoite,1.0,0,1302,22,1337
id_fe3rxq4495.jpg,WBC,1.0,291,1636,355,1681
id_021o79u9zs.jpg,WBC,1.0,13,592,63,659
id_chwvvxnmcm.jpg,Trophozoite,1.0,61,1175,87,1198
id_fwvyb6l251.jpg,Trophozoite,1.0,289,499,315,533
id_w19x86t1oj.jpg,Trophozoite,1.0,979,1037,1018,1072
id_o13q8yzl90.jpg,Trophozoite,1.0,2378,3012,2504,3132
id_15rb0dgq66.jpg,Trophozoite,1.0,448,303,492,343
id_kajz7043su.jpg,Trophozoite,1.0,47,1292,79,1317
id_zg9jc73sf7.jpg,Trophozoite,1.0,823,1283,865,1323
id_oxusm6wel3.jpg,Trophozoite,1.0,1670,3324,1781,3430
id_iqbk27dlq8.jpg,WBC,1.0,770,499,846,571
id_qa70t0m4yc.jpg,Trophozoite,1.0,1242,2515,1313,2596
id_6ujuefpy4m.jpg,WBC,1.0,692,861,751,922
id_906gshebg5.jpg,Trophozoite,1.0,528,187,568,232
id_pvh4gi6u22.jpg,Trophozoite,1.0,356,1375,384,1409
id_kbanzvtryi.jpg,WBC,1.0,2008,1876,2198,2109
id_k1h44vf9jo.jpg,WBC,1.0,2008,3123,2214,3313
id_zk5f24dvrh.jpg,WBC,1.0,182,827,250,903
id_d15oygh6d0.jpg,Trophozoite,1.0,303,1667,348,1705
id_906gshebg5.jpg,Trophozoite,1.0,494,1230,528,1262
id_ewzclodf3w.jpg,Trophozoite,1.0,918,683,1022,792
id_ilmjjeqpcy.jpg,Trophozoite,1.0,491,1009,602,1115
id_qicgns95fp.jpg,WBC,1.0,327,1506,399,1580
id_ytq3slqkjm.jpg,Trophozoite,1.0,970,696,1004,734
id_hfylgerf35.jpg,Trophozoite,1.0,2181,1214,2268,1329
id_ndhdv3wuvg.jpg,Trophozoite,1.0,704,893,734,919
id_iiqfo1mbei.jpg,Trophozoite,1.0,646,270,689,315
id_5mtzjxoohq.jpg,NEG,1.0,0,0,0,0
id_et97dmccl6.jpg,Trophozoite,1.0,2904,2688,2989,2786
id_g3ebbikz3z.jpg,WBC,1.0,702,796,763,866
id_087dra2apu.jpg,Trophozoite,1.0,183,768,264,849
id_rdosm01ejg.jpg,Trophozoite,1.0,358,984,392,1024
id_byo00s7ha5.jpg,WBC,1.0,1897,1522,2077,1681
id_6sz7oo8vwz.jpg,Trophozoite,1.0,165,929,199,967
id_zg9jc73sf7.jpg,Trophozoite,1.0,153,422,183,448
id_wv8ze1pfbz.jpg,WBC,1.0,950,337,1018,407
id_1hbw0l10vq.jpg,WBC,1.0,1252,1569,1448,1754
id_ilmjjeqpcy.jpg,Trophozoite,1.0,465,1654,550,1749
id_ngdidsmt6o.jpg,WBC,1.0,148,1392,222,1460
id_0fdars2kkw.jpg,Trophozoite,1.0,244,1290,289,1334
id_6x0d145kam.jpg,Trophozoite,1.0,2276,1216,2344,1291
id_w8xnbd5rvm.jpg,Trophozoite,1.0,1501,2674,1586,2774
id_wmytvl7d4d.jpg,Trophozoite,1.0,2415,1032,2507,1149
id_i1a2tpzu7g.jpg,Trophozoite,1.0,113,1018,175,1052
id_k4ly4467l9.jpg,WBC,1.0,378,1714,465,1786
id_kbanzvtryi.jpg,Trophozoite,1.0,2308,1567,2400,1652
id_qk46xf80l5.jpg,Trophozoite,1.0,424,969,468,1011
id_ctkvvkc84k.jpg,WBC,1.0,1018,813,1079,870
id_kqm2j94g07.jpg,Trophozoite,1.0,348,866,380,900
id_ytq3slqkjm.jpg,Trophozoite,1.0,36,927,68,959
id_i1a2tpzu7g.jpg,Trophozoite,1.0,271,257,315,291
id_wy8p0eu51i.jpg,WBC,1.0,422,1074,486,1146
id_5mbe2nhipw.jpg,WBC,1.0,460,486,645,655
id_6sz7oo8vwz.jpg,WBC,1.0,375,864,454,960
id_1zdxw0y038.jpg,WBC,1.0,721,738,774,797
id_z0i61ad0tq.jpg,WBC,1.0,2,524,42,579
id_6g52lmvz2y.jpg,WBC,1.0,516,1769,582,1839
id_8o4csfm34x.jpg,Trophozoite,1.0,2055,2886,2175,3006
id_jrppxrh1it.jpg,WBC,1.0,70,736,129,800
id_wv8ze1pfbz.jpg,WBC,1.0,902,397,987,478
id_qicgns95fp.jpg,Trophozoite,1.0,830,386,875,429
id_c36hkm2atp.jpg,WBC,1.0,925,740,987,804
id_j0zahs4ik5.jpg,WBC,1.0,728,938,779,995
id_zdg96srigj.jpg,Trophozoite,1.0,6,1332,38,1366
id_bkc1sypwhe.jpg,Trophozoite,1.0,2436,2647,2568,2779
id_vukb9kjcto.jpg,WBC,1.0,594,891,651,948
id_56cm3hgim3.jpg,Trophozoite,1.0,1044,1946,1148,2061
id_byo00s7ha5.jpg,Trophozoite,1.0,1887,3461,2014,3598
id_15rb0dgq66.jpg,Trophozoite,1.0,624,505,660,535
id_4fq8jiwxl0.jpg,WBC,1.0,2558,396,2791,650
id_vy2vkz5r7x.jpg,Trophozoite,1.0,1078,1390,1178,1485
id_qa70t0m4yc.jpg,WBC,1.0,1591,2801,1776,3007
id_j8ri1iub1e.jpg,Trophozoite,1.0,2307,1673,2411,1777
id_0fdars2kkw.jpg,Trophozoite,1.0,346,668,378,700
id_1cvkxwzx4d.jpg,WBC,1.0,2124,2071,2357,2304
id_dg0icorzno.jpg,WBC,1.0,221,1001,289,1069
id_0o3fxfendl.jpg,Trophozoite,1.0,329,1104,360,1133
id_rdosm01ejg.jpg,Trophozoite,1.0,426,1303,471,1341
id_6sz7oo8vwz.jpg,Trophozoite,1.0,66,1430,91,1456
id_zg9jc73sf7.jpg,Trophozoite,1.0,410,443,444,471
id_55a6sf8hbe.jpg,Trophozoite,1.0,348,1335,384,1373
id_6x0d145kam.jpg,WBC,1.0,21,2008,327,2299
id_m1twcayvuf.jpg,Trophozoite,1.0,1602,1908,1711,2045
id_unbxbat1t9.jpg,Trophozoite,1.0,927,673,955,698
id_ngdidsmt6o.jpg,WBC,1.0,910,783,984,845
id_a36aomg01d.jpg,WBC,1.0,944,1165,1008,1235
id_zg9jc73sf7.jpg,Trophozoite,1.0,344,1583,376,1621
id_1zdxw0y038.jpg,Trophozoite,1.0,473,1186,498,1214
id_1hbw0l10vq.jpg,Trophozoite,1.0,1719,194,1810,285
id_wv8ze1pfbz.jpg,Trophozoite,1.0,566,1141,596,1169
id_e20xnaq5qn.jpg,WBC,1.0,634,1324,708,1383
id_6x0d145kam.jpg,Trophozoite,1.0,1430,2268,1521,2343
